0.475255074154995,0.368044778046899,0.247380668615631,0.171545992446437,0.210791501588184,0.0510063027155915,0.229955762913144,0.155772101637852,0.108073591856706,0.175427206637014,-0.14967801879224,-0.215947882652977,-0.230842598300707,-0.250244299181294,-0.224054703871894,-0.167435750730251,-0.372545550934498,-0.0668621537692531,0.132207504817987,0.0522985862125251,-0.146397884958617,-0.0969585259999403,0.0637652014555166,-0.215669118831537,-0.330536572147761,-0.283776776824708,-0.25843069365651,0.00294898259042586,-0.0323294944845296,-0.0628069429327416,-0.433715853335896,-0.37139877561782,-0.191174419272312,0.0568975090539127,-0.0322419387441035,-0.0138461339998812,0.18565158974738,-0.350300108526674,-0.219650286395609,-0.466490254924752,-0.579103919186105,-0.431641310603874,-0.220181544806265,-0.130550598598531,-0.250686966721059,0.409291712698998,0.143494633613311,-0.0381997491660231,-0.127954971941619,0.121406214384068,-0.130493190047875,-0.0897277226537345,-0.184620069037393,-0.525937711721348,-0.0235495305387322,-0.0452358523873529,0.0514955796081462,-0.0812365949503417,0.140618087654454,0.474677409150229,-0.0194659076401662,0.306864661541769,0.347682159142425,0.209199711211671,0.387267316201647,0.0440663004574394,-0.388849566342249,-0.623938282214262,-0.473508303965743,-0.505001363162732,-0.39046798652388,-0.321536650998913,-0.30500011858685,-0.0108765910930652,-0.127067853239217,0.189242106443829,0.0994537140057459,-0.0268349122561691,0.0295132564740171,0.21791263815327,0.0485101433256013,0.0552323447599854,-0.366710441492852,-0.194130624491579,0.028064139713819,-0.403332666602762,-0.226124848024347,-0.163341433744921,-0.423690955106651,-0.162024115268312,-0.169248533477443,-0.211124093474308,0.367164391162289,0.187856540992946,0.277704595101801,0.430650350043717,0.451970806216041,0.522824646575444,0.62155199120989,0.644479165193193,0.467592823051607,0.426569274656863,0.591335330679328,0.328887153246327,0.261236915778121,0.500993416884659,0.471500766079065,0.423687883906389,0.529161337987931,0.0472863320012047,-0.0357506576219515,0.0940298131561463,-0.248597865251194,-0.358221692209199,-0.399050066856577,-0.393385032821224,0.185886652222064,0.255018962721334,-0.00691404746650923,-0.0272957324186923,0.341691635710269,0.15703216729633,0.549637875223845,0.0322311231449366,0.00409659882634891,-0.24223874036709,-0.202497523472914,-0.395573676239244,-0.0142418802399719,-0.150434108167609,-0.287155947256876,0.113571407112088,-0.0475284905887371,-0.185336244380675,-0.051415073960235,0.110607561075951,-0.0161094495533877,-0.110628745202205,-0.200110512975646,-0.0401725776147258,-0.195053828306774,-0.0659919198896304,-0.422850884634903,-0.379834881036448,-0.417969629562833,-0.0989197172127203,-0.186599500695827,-0.15006269009599,0.133095938311216,0.0782158212756501,0.170202891850766,-0.034256345459206,-0.0875890825256838,-0.0515962082573842,0.153818847333966,0.0305321579800838,0.130364614691261,-0.0830690746874624,-0.00835748727455245,-0.241112008848926,-0.254964633023664,-0.0745288979629013,0.157753050060493,0.167980383797511,0.18671179753672,0.229482651860585,0.471435679104715,0.275701742988959,0.185901159454602,0.426711339793476,0.0658960160476482,-0.186901691282717,0.165467150532231,-0.0217083709209079,-0.449026105292004,-0.179343261348762,-0.332679797824457,-0.403722950771808,-0.101475886953356,0.42829717831165,0.581478635681119,0.43680037265,0.614009815701526,0.594096247384885,0.450812305643413,0.632842837286138,0.594243103625894,0.302543456787277,0.302495444067653,0.388621976682867,0.2280546400081,0.5466433049826,0.504775681616604,0.306721233492234,0.306020189497531,0.336652292903632,-0.174987380499054,-0.247693811065609,-0.443515511504787,-0.436171780296877,-0.243926369867669,-0.0638083609655698,0.230121937500742,-0.269117766751703,0.00348197388405636,0.233344655634025,-0.357759961911184,-0.0102396338105818,-0.280881451679866,-0.0378938089465886,0.123080799632046,0.189663557450508,0.315338315599626,0.426914874193037,0.193879101161948,0.0667333676605115,0.255672795776883,-0.311979892030697,0.0411167879506877,-0.152137675155596,-0.428827104190443,-0.159981964395498,-0.138191607873327,-0.119312904784661,-0.31374303648301,-0.348883357213554,-0.304051546720244,-0.123972616135497,-0.338041413474889,-0.244433855037964,-0.170957291519364,-0.32996619909492,-0.146168987883732,-0.127286862233905,-0.220453916691862,-0.445973504727836,-0.10374515070095,-0.154921413459832,-0.111209387892269,0.0849974906672886,0.0422965681045813,0.132003650383601,0.0375031191062601,0.182568476839363,0.0217480699370747,-0.144712018479096,-0.461036525241678,-0.487730982575023,-0.282601113072783,-0.300244818042329,-0.235839437193487,-0.00949812023867191,0.234798145290196,-0.182230757341541,0.15990561588388,0.0795753668334301,0.202401431777933,0.146172426199601,-0.0192373849800095,0.12410170978511,-0.00958969014002575,-0.268532963316757,-0.205115161677134,-0.377186819052918,-0.248500433193296,0.315896318788527,0.0755737829282905,0.225066353925948,0.396799135791883,0.216521191222294,0.264230004329899,0.0874870293873706,-0.140687302317501,0.0433904322124152,0.13786489013721,0.173466387069891,0.336656560445347,0.309042741609593,-0.0468652068802242,-0.00507327210189834,-0.0689823793235738,-0.040511963051151,-0.355868264116263,-0.47146314804194,-0.445586902120662,-0.323771728363088,-0.544642293111249,-0.43344748039402,-0.542515052393554,-0.553063803784669,-0.585639386265881,-0.758443119497921,-0.401718467746594,-0.552411363519732,-0.502907203816514,-0.195245720238749,-0.296230764269862,0.12337831340302,0.134035261160684,0.320043104999482,0.150320368226409,0.0258650678741845,0.347725320898341,0.35825088679095,0.236818547729417,0.557543138849864,0.487069207417577,0.285646518785825,0.661188484267286,0.489068741489725,0.567887210349055,0.398221366402362,0.30269095620076,0.225687137980288,0.279567859834319,0.436014661900001,0.373442462861348,0.680311455146297,0.546206344791292,0.407810782794037,0.487519666103743,0.322328797125441,-0.0277691365202652,-0.0733961995927776,0.121197971415634,0.0574423097738779,-0.286435044342701,-0.107046089329309,-0.0593418663489992,-0.0799952459036253,0.218499524220967,0.240580467772112,0.15295399578594,0.160282958123412,-0.0456650197592559,-0.0917228560523935,-0.199200996598998,0.0514582602823881,-0.187965045410835,-0.474087546204342,0.011616272434157,0.180463537640482,-0.329196669631208,0.0789697476714382,-0.128003648864203,0.151481180796659,-0.155112650835174,-0.334028273904052,-0.161598145388835,-0.152507699377454,-0.128846979736679,-0.238331139780813,-0.0457672690010504,-0.164990218845628,0.0897593154949821,-0.0433552528625946,0.181298935062411,-0.111885848706765,-0.327989089968626,0.103475245542528,-0.385623787811714,-0.255413630544242,-0.167773823944731,-0.473235791503274,-0.453626137340205,-0.396478614182503,-0.482205335378187,-0.285482375996529,-0.596958545203858,-0.422931637146332,-0.201619134713992,-0.003518616179635,0.23800003965077,0.112502541710682,0.318350277506463,0.282877526315457,0.19797789378446,-0.16751829480941,-0.174337871267064,-0.378570355496835,-0.20484214439187,-0.0629210086992573,-0.114396757284103,0.190795590234759,0.337135723928035,0.296074541165045,0.374795069976381,0.425124492780237,0.315468634719694,0.388672536719407,0.176868185377551,-0.00906591568674212,0.00273063824784542,0.088598709318645,-0.000592023062419844,0.0701029205678227,-0.0969622688200896,-0.0856432382557491,0.151399307924851,0.0690705075214022,0.242476402793461,-0.254319297217628,-0.441301158253108,-0.636896178861514,-0.677496850950783,-0.617583936656909,-0.469502088175455,-0.484146439258974,-0.589628679300083,-0.32288794006654,-0.41474384944756,-0.14783381046319,-0.118309946427605,-0.196057599841991,0.167544618245067,-0.0206922343894695,-0.0777861480103961,0.20923690118588,0.174360033386166,0.228904667593478,-0.070448082604698,0.0163410646058001,0.174800547538277,-0.419414687067518,-0.511366650186197,-0.306860959714832,-0.0829308105496993,-0.237184545468415,-0.24242888679642,0.124066717923605,0.322278538815296,0.490637175383141,0.588457093508535,0.477519261239307,0.622870898068332,0.645529571592549,0.590668134241404,0.206381481197436,0.449953879764081,0.26863977866271,0.334067557617594,0.499422699265959,0.494424065626575,0.421794578461911,0.526751958396535,0.454246611335813,0.565481830286801,0.489411707517215,0.154818838083071,0.284450541196157,0.323600592388102,0.370187644930429,0.170492252238177,0.326422968509342,0.477029983619449,0.518919348284274,0.423452195827584,0.122679443783755,-0.181269017776599,-0.100762111441425,-0.256769240584067,-0.419420328804567,-0.406332818179398,-0.158319408153298,-0.0938508387310204,-0.183606567755686,0.286344348433503,-0.354354261414271,-0.350100070453941,-0.190700027501086,-0.181622201766732,-0.370402676141568,-0.322900021264037,0.118856370064603,0.0865610027027218,0.00427686807049965,-0.119443683601197,-0.177540645168495,0.105201178834186,-0.234021896225933,-0.236917387314301,-0.216450231821226,-0.241864035727753,0.045387619032028,-0.339471041333179,-0.214522364325031,-0.703093766411575,-0.414018773292189,-0.606336821380971,-0.521579189041748,-0.147481039740743,-0.365918375788948,-0.253625793679293,-0.0105138597085249,0.218147632880574,0.162829625895587,0.0732933501769186,0.0131504858022413,-0.40113156857917,-0.164444974965212,-0.446083110770296,-0.434084347892379,-0.378905030998585,-0.250691200698225,-0.413208502212932,-0.164376146011968,-0.241946261846311,-0.0635585662840149,0.0111948338777664,0.158777415553352,0.146402826824544,0.136417829409787,0.0692721620301593,0.328307232178747,0.0068056599121018,0.204615102454752,-0.522667864992345,-0.405294409557766,-0.290267558857175,-0.2965094439979,-0.36476042071336,-0.232794565068333,-0.0443006699328963,0.0287846024197947,0.415378051056392,0.383452843828134,0.364900464981254,0.215806587591135,0.206372183627432,0.385653738201517,0.295204538876876,0.155660061071891,0.475344700445858,0.498773438156895,0.604772478918949,0.473681681617451,0.509247809789464,0.414136652491419,0.0600028617258864,0.201312758751032,-0.0366197867837764,-0.0778214632587897,0.0814548298318366,-0.28749838596217,-0.198990274126876,-0.2993716516931,0.0949529717241345,0.0432790361856248,0.127423902346075,0.22770314422345,-0.160658913083276,-0.267733389852303,-0.296369515019712,-0.132897137144122,0.18573141018361,-0.253761708390004,-0.0171774470430117,0.304133330982002,0.132039579911765,0.208798348729706,-0.31062420703049,-0.197979617348721,-0.10152593058533,-0.130832875862888,-0.358385532877056,-0.185693801330354,0.0465003884893634,-0.153150322078742,-0.147929951713505,-0.0932464195349922,0.0122683363380344,0.253735730676702,0.163041233605241,0.28985000995222,0.281849199906092,0.153467268230213,0.342262775931369,0.286141778267222,0.237496205593294,-0.102753099686227,0.0899880105687854,0.177767058508904,0.0372095190113937,0.132570816960514,0.255970536496885,0.37062715081409,0.620593806018837,0.105199568318455,-0.0852847399383877,0.105989485584058,-0.0916716685742527,-0.173661048231115,-0.333487912119231,-0.257367892582687,-0.183148825043682,0.210670041614005,-0.0555571104028385,-0.0942949128800818,0.135111572561939,-0.0392539110484623,0.0348388239222008,-0.178330741127688,-0.348174502893239,-0.457586470588717,-0.385955868442696,-0.202182884984985,-0.289636267318882,-0.604289754681609,-0.390555945318375,-0.531357375511351,-0.469781863410363,-0.412750215443012,-0.255136458709503,-0.437515009425747,-0.705475561074263,-0.473502436854732,-0.476382843003101,-0.496571119650723,-0.363266373582887,-0.607107484695934,-0.571508138677091,-0.0970736493752125,-0.566141576060184,-0.514642210979595,-0.375594186473717,-0.387287887371408,-0.237869115397897,-0.526307123133282,-0.453236354004865,-0.533977196834381,-0.487410593347564,-0.519779766427766,-0.359951268605862,-0.177865339752651,-0.613977843977844,-0.56838274918561,-0.503065889837485,-0.451019561021686,-0.185527597492652,-0.234274746659659,-0.500068784994171,-0.369147385218787,-0.3745522088856,-0.432836397814326,-0.0252793000914506,-0.139981801622713,0.230743990393744,0.360936249672789,0.284976431197055,0.478268303010424,0.4451408175661,0.147599129811028,0.251168485029774,0.148239670534211,0.0760545571651815,-0.1752510762557,-0.0945471307598329,-0.00729142071913935,-0.115899653928721,0.0131313451427796,0.00578811687053093,0.226999251909864,0.275767936493777,0.447896292098744,0.208862872771135,0.240684970033363,-0.103179049648264,0.0342389522508697,-0.0704576483494933,-0.0966138347625412,-0.395681976239137,-0.365629078450864,-0.140426896745767,-0.198669886939361,0.103959464258056,0.107266891935119,0.105588047780884,-0.141262880182081,0.208267095875626,-0.183427185765744,-0.371644282974404,-0.22315533499682,-0.10066400881478,-0.223068093085712,-0.121215546020702,-0.172428009448526,-0.17033473546023,-0.083606094216844,0.0797465725594176,0.233822770745806,0.435278933573287,0.380093441563074,0.667760867259103,0.516056046073127,0.64692208345835,0.682659515977455,0.593840403986482,0.499982588794893,0.333286056583463,0.374804588443,0.149434939338004,0.211940938396054,0.391503236217824,0.092677265000611,0.112623497505424,-0.0690065551481963,-0.200943283851876,-0.152950516231378,0.0067425874993633,-0.234487611265123,0.00701611352310194,0.294640166284067,-0.189009840212788,0.0561272460742739,-0.190627300525413,0.000645999042903744,-0.359846624630199,-0.22320907642037,0.0418614864547626,-0.110122053285192,-0.151657175574644,-0.184175988108736,-0.209433057486787,-0.124397163703153,0.120829984498801,0.0132197931650402,0.406493421119366,0.499213833914685,0.304719435127199,0.44957235064186,0.305163871998767,0.36247360876801,0.617954155414286,0.713441770029012,0.586690632824811,0.388171985545739,0.572552221348692,0.599557559357253,0.644610832938785,0.486512152258845,0.502102898961719,0.35447225156694,0.529522178894976,0.359464582906649,0.165468596554586,-0.262299305789896,-0.278480687741239,-0.236134237320534,-0.240963523950577,-0.299802599383145,-0.203734820225437,-0.341371965826409,-0.187299076049054,-0.370889819016386,-0.0896105679628681,-0.45595688529359,-0.476287735827884,-0.474549927224882,-0.337222970309215,-0.268042892252653,-0.617278048436122,-0.276844418531215,-0.130630447736711,-0.0179285643506495,-0.222084104218384,0.154996704817907,0.123243660018602,0.20512942472208,0.298337247776295,0.0501985256224796,0.406712229213166,0.267069825803207,0.122002008540396,0.457173751444399,0.439972007328462,0.275283050211109,0.447893731368032,0.216103177385051,0.0142815631501486,0.183100197409585,0.0724715130777256,0.0423355180351999,0.0322366047464211,0.275786831800208,0.202690179670691,0.166073750935654,0.3033202237041,0.323235011175273,0.30670593663619,0.340277780841317,-0.0575855309335208,-0.158964656839073,0.0755332575123819,-0.0817783781735004,-0.180678225893441,0.106515889732438,0.512876495096172,0.439641504332338,0.439358543180314,0.00853808264231026,0.328185604378928,0.0578556712938361,0.273540105958001,0.653307563892429,0.371728848664315,0.571594210264504,0.230550509037695,-0.251308354315164,-0.341540797345426,-0.392671252238954,-0.3973603124528,-0.654166469646125,-0.400286549771316,-0.511140540527622,-0.471355839574983,-0.480635328488818,-0.551980261465231,-0.502862473684524,-0.694402203800637,-0.364906169093091,-0.466376508657117,-0.617662975160135,-0.451150088733043,-0.252617413557599,0.139597042570285,0.197460568242233,-0.294428200414468,-0.054661934483496,-0.366175943827122,-0.414503788992391,-0.264053855460632,-0.29889848843018,-0.0129991390766067,0.218083173903047,0.196364237399859,0.134706632527857,0.402785411018696,0.339107107062797,0.273387989584115,0.406979026765858,0.0415357802210561,0.227840900536575,-0.243840828618058,-0.278601021934672,-0.211952008335166,-0.418137625639107,-0.1429968621293,-0.566900976145624,-0.452702982854629,0.0740385491633517,-0.272143100174763,0.0790224379646169,-0.0594725801510239,-0.0705033746650147,-0.35712833702048,0.0907052604955098,-0.297719787786515,-0.280696100837476,-0.265399813402635,-0.141274168201905,-0.125934168821792,-0.269749935103596,-0.148229601908621,-0.358857415615358,-0.462522172363174,-0.591673268660269,-0.325829592513789,-0.558504297702424,-0.492008668971809,-0.35598538737705,-0.300992750623565,-0.271777277366524,-0.224625280284609,-0.297256084491738,-0.0568549892581568,0.0874214870595596,-0.0478626080878074,0.0700702027371618,0.110146053412985,0.202741604330271,0.188341746917131,0.364327672735955,0.0727831693267953,0.00359150398982289,0.0155854469228611,0.171217534485105,0.103929089142643,-0.15606414116909,-0.0980136632161821,-0.0901926575171288,0.0801808048635593,-0.0210346929658943,-0.0625534596072855,-0.132448752279559,-0.0820565352643245,0.0412254233238389,0.187250180793991,0.143647190745975,0.17527173962045,-0.0862434771590443,0.228555189833908,-0.108635870985924,-0.330960952517963,-0.436896619867881,-0.195655397551065,-0.320164071677773,0.214943997509281,0.0295334939284237,0.303855735080883,-0.0710963361318371,-0.142478739147764,-0.0966153625888265,-0.198512748013007,-0.274851798875041,-0.0409859431347854,0.105395596816996,-0.204871876748014,0.186378283534334,-0.256731874967583,0.172893759551365,-0.0884471554196173,-0.2406096858299,-0.287484612014354,-0.140168052415145,-0.0770682560400536,0.434485292970172,0.64464322807283,0.695336858204826,0.884069242784673,0.864094077819333,1.02375370931475,0.884200041456777,0.774474685322432,0.837144203461964,0.83409821395312,0.562932465842077,0.492428908964476,0.62346987956035,0.48202394946172,0.365602260155587,0.0333571190082509,0.0280836297816903,0.262611041839066,0.170614062563976,-0.0222298476225201,-0.170062871714369,-0.11845210820447,0.095173758737,-0.0637759742176254,-0.115993624853994,-0.142438951708983,0.13687122234607,-0.249011619192531,-0.247247974637545,-0.42204862316663,-0.521374710184291,-0.770976325958839,-0.676936728711046,-0.409738487686709,-0.338862507657394,-0.554014778783213,-0.365533332384468,-0.307002502651943,0.0189571404295622,0.101473394647938,0.145104442512375,-0.220579225710124,-0.265869777811084,-0.225753271098908,-0.300790864436598,-0.226706231605203,-0.279500377177838,-0.151898090794039,0.162243469004714,0.117542420229887,0.434604539522869,0.35373588971723,0.505401766796671,0.456359930941526,0.329394991438677,0.484529381873491,0.469464970677752,0.585651269623268,0.325056558698372,0.530498347669834,0.502527060242432,0.295007672675461,0.288863238434552,-0.0867290040541956,0.0351065581670842,-0.11308235499799,-0.111013011535802,0.0235724253583708,0.0791936110322583,-0.117899967990514,-0.141821283393578,-0.0993842326411742,-0.159976452241935,0.264319838924181,0.174702020616728,0.25548501840138,0.0424368186210376,0.219691780654332,0.0367200998453561,0.256206816819305,0.0434792419739323,-0.264408294689668,-0.108785057203911,0.0359770349241169,0.216372786367774,-0.012654750626883,0.127009315976462,0.152355003421968,0.257422034201871,0.380332014882433,0.0237867011164837,0.0656750062019313,-0.0452508626046428,-0.327781300925272,-0.206961656737212,-0.0690362915992143,-0.0481414416115677,-0.343945844164902,-0.040771714875536,-0.115879606431361,-0.0999402323392935,-0.414408353735557,-0.0227273401819726,-0.346551994416834,-0.11940253929063,-0.258191029729263,-0.152454598718938,0.198377841884106,0.125986086077788,-0.0393936528768812,-0.0930482353593926,0.0104446700618984,-0.139758129060177,0.0332373576794336,-0.150087374372541,-0.0347287580544142,0.470285622656677,0.403436320723979,0.291349464618206,0.254904730089877,0.106891290687351,0.27269358145289,0.239042531034681,0.16947974886927,0.0662127436705804,-0.0283347039930126,0.18109412556961,0.277763056520168,0.018850310730152,-0.259260934290366,-0.264566058457836,-0.052730644257501,0.0260927692423617,-0.137377769250414,0.1213407964057,0.0598259030632976,0.106125836149604,0.154410510720803,0.10765061054489,-0.388720872859839,-0.596676381470363,-0.408355721383815,-0.107787142662248,-0.313827999472153,-0.322354784885926,-0.0302394588637423,-0.115813166755699,-0.125890861897827,0.282656481396376,0.427656584975571,0.0685687605443893,-0.456755604366647,-0.355570257062378,-0.476397803997629,-0.457038835149717,-0.314202518384712,-0.378052112099821,-0.331789707543568,-0.113775145210217,-0.22438837937803,-0.355104006763709,-0.347008232194802,-0.0581740366945027,0.408756192728708,0.602897286587457,0.419835093400972,0.241847748692168,0.340468351534072,0.65638414256839,-0.0118482847592075,-0.0235297208933839,-0.0791566526555584,-0.151970393037074,-0.103435236326395,0.00290839637799412,-0.0910787789655358,-0.333796756736209,-0.361167444054056,-0.245760477177631,-0.0768830182605108,-0.199442091612806,-0.151665154065601,-0.134752810384066,0.0146801315586955,-0.0339727053514218,-0.00389049672178876,-0.225557720141179,0.284784523080679,0.130414803750854,0.251282615163251,-0.0580236545676253,-0.17000935175496,-0.0651730217194837,0.104438366766983,-0.149248502016844,-0.291724723652313,-0.394498027154212,-0.233652152765765,0.106208462763153,0.290381665606306,-0.271423794603779,0.233680256772985,-0.170341202892099,-0.186493747196206,-0.466648232642585,-0.527278612229144,-0.420337887301932,-0.461093296432109,-0.2894710865841,-0.306540523739831,-0.24196810949412,-0.0141029176639146,0.225259748181345,0.2103452060426,0.418455759387317,0.105639898652899,0.196193433344002,0.171761946779637,0.129044879886117,0.427284998519687,0.437727265811882,0.389608281513146,0.510885769305365,0.530487063332934,0.455104590744106,0.375929903429352,0.283568186047437,0.29081476646401,0.431109002498292,0.35700286905066,0.500921472700347,0.388944697232666,0.408552432995179,0.00751726660568688,-0.203206294777545,-0.323839957392881,-0.335462733405173,-0.259506572490921,0.0437895343491834,-0.367388839806138,-0.144375711931814,0.0873110516666233,0.0285134199956316,-0.14483522392874,-0.0257222127261041,-0.118561397670385,-0.175868010342559,0.105700388243221,0.119193374732045,0.0686318534408423,0.0206109395973677,-0.393697103079255,-0.370174831120753,-0.216085241023339,-0.295863080159197,0.102952189200647,-0.0352096262568596,-0.00168468466666874,0.129610117670373,0.509147958972141,0.484592570113339,0.392435878338596,-0.12147055958959,-0.292659347206187,-0.477022478995537,-0.331910896074079,-0.33440529872303,-0.379384510702457,-0.118265276496223,0.0888085781117808,-0.109240089620897,0.0292024881117487,0.0299067266718347,0.225074200506034
